-14.9994
 -13.0106
 -11.0239
 -9.0449
 -7.0439
 -5.0255
 -3.0303
 -1.0634
 15.0528
 13.0310
 11.0101
 8.9960
 6.9945
 5.0113
 2.9803
 0.9417
